timestamp,10 metre U wind component,Mean wave period,2 metre temperature,Significant height of combined wind waves and swell,Mean wave direction,Total precipitation,10 metre V wind component,2 metre dewpoint temperature
2017-08-16 13:00:00+00:00,0.834132730960846,6.267681121826172,290.721435546875,0.42403554916381836,16.725372314453125,,3.7723875045776367,286.801513671875
2017-08-16 14:00:00+00:00,0.6292079091072083,6.11529541015625,290.968505859375,0.4224308133125305,14.323015213012695,,3.97775936126709,286.518798828125
2017-08-16 15:00:00+00:00,0.4697914123535156,5.789485931396484,291.244384765625,0.43060868978500366,11.955362319946289,,4.328241348266602,286.22900390625
2017-08-16 16:00:00+00:00,-0.4136400818824768,5.445080757141113,291.3984375,0.44506919384002686,64.46116638183594,,4.506202697753906,286.01416015625
2017-08-16 17:00:00+00:00,-1.4208259582519531,5.085613250732422,291.38330078125,0.4710613489151001,74.50382995605469,,5.199460029602051,285.989013671875
2017-08-16 18:00:00+00:00,-1.3140325546264648,4.568243026733398,291.3623046875,0.5298221707344055,125.02915954589844,0.0,6.283099174499512,286.066162109375
2017-08-16 19:00:00+00:00,-0.8930678963661194,4.13922119140625,291.32763671875,0.6273103952407837,159.85763549804688,,7.233486175537109,286.2548828125
2017-08-16 20:00:00+00:00,-0.337182879447937,3.8939599990844727,291.19482421875,0.7106302380561829,164.98526000976562,,7.83891487121582,286.3828125
2017-08-16 21:00:00+00:00,0.613797128200531,3.8371429443359375,290.937744140625,0.769908607006073,168.9782257080078,,8.12182331085205,286.26025390625
2017-08-16 22:00:00+00:00,0.9236944913864136,3.83705997467041,290.815185546875,0.8200156092643738,171.7772674560547,,8.40246868133545,286.3203125
2017-08-16 23:00:00+00:00,1.829930305480957,3.8593406677246094,290.55224609375,0.8698738217353821,175.2014617919922,,8.609529495239258,286.08984375
2017-08-17 00:00:00+00:00,1.9607820510864258,3.8958969116210938,290.30517578125,0.9134364724159241,178.8426055908203,,8.346975326538086,285.91650390625
2017-08-17 01:00:00+00:00,1.3784055709838867,3.952554702758789,289.971923828125,0.9251810908317566,179.94931030273438,,8.119623184204102,285.639892578125
2017-08-17 02:00:00+00:00,1.8689355850219727,3.985438346862793,289.312255859375,0.9280029535293579,180.4252166748047,,7.947994232177734,285.691650390625
2017-08-17 03:00:00+00:00,1.3771724700927734,4.011904716491699,288.9716796875,0.9152284264564514,180.18515014648438,,6.971426963806152,285.961669921875
2017-08-17 04:00:00+00:00,-0.5240852236747742,4.021720886230469,289.111083984375,0.8878744840621948,177.0374755859375,,7.038220405578613,286.816650390625
2017-08-17 05:00:00+00:00,-1.076390266418457,3.985903739929199,289.501220703125,0.8980446457862854,173.70285034179688,,7.728329658508301,287.60693359375
2017-08-17 06:00:00+00:00,0.5398148894309998,3.969780921936035,289.901611328125,0.953382134437561,172.95791625976562,0.0009826850146055222,8.740544319152832,287.80419921875
2017-08-17 07:00:00+00:00,1.9288911819458008,3.9990129470825195,289.869873046875,0.9936375021934509,175.3958282470703,,8.615057945251465,287.998779296875
2017-08-17 08:00:00+00:00,2.4797000885009766,4.0368757247924805,289.91552734375,0.996009111404419,179.13844299316406,,8.09852123260498,288.236572265625
2017-08-17 09:00:00+00:00,2.6506967544555664,4.055741310119629,290.15478515625,0.975604772567749,183.62774658203125,,7.622282028198242,288.6298828125
2017-08-17 10:00:00+00:00,3.133869171142578,4.1240234375,290.3681640625,0.9021769165992737,182.88229370117188,,6.166508674621582,289.03125
2017-08-17 11:00:00+00:00,3.3554792404174805,4.187712669372559,290.78759765625,0.8561252355575562,182.36083984375,,5.998086929321289,289.2626953125
2017-08-17 12:00:00+00:00,3.5090065002441406,4.210958480834961,291.210693359375,0.7947810292243958,181.28639221191406,,5.0257673263549805,289.3115234375
2017-08-17 13:00:00+00:00,3.0489091873168945,4.242332458496094,291.436767578125,0.7365465760231018,179.5546112060547,,4.482908248901367,289.484619140625
2017-08-17 14:00:00+00:00,3.47705078125,4.259428024291992,291.696044921875,0.6872026324272156,178.0816650390625,,4.253969192504883,289.44580078125
2017-08-17 15:00:00+00:00,4.5672454833984375,4.249292373657227,291.850341796875,0.6491733193397522,177.88287353515625,,3.840956687927246,289.143310546875
2017-08-17 16:00:00+00:00,5.279289245605469,4.211094856262207,291.8642578125,0.6219022274017334,179.51129150390625,,3.369985580444336,288.7822265625
2017-08-17 17:00:00+00:00,6.247443199157715,4.124532699584961,291.862060546875,0.6088436245918274,183.45872497558594,,3.182279586791992,288.391845703125
2017-08-17 18:00:00+00:00,6.134879112243652,4.038963317871094,291.8203125,0.5983784794807434,188.4170379638672,1.4300794646260329e-06,2.7317638397216797,288.0576171875
2017-08-17 19:00:00+00:00,5.839905738830566,4.00961971282959,291.77978515625,0.577085554599762,190.70556640625,,2.930143356323242,287.761962890625
2017-08-17 20:00:00+00:00,5.169368743896484,3.979663848876953,291.563232421875,0.5552529692649841,191.9547119140625,,3.3958168029785156,287.543212890625
2017-08-17 21:00:00+00:00,4.574526786804199,3.91623592376709,291.380126953125,0.5405674576759338,193.23776245117188,,4.26505184173584,287.366455078125
2017-08-17 22:00:00+00:00,3.9943714141845703,3.7814130783081055,291.281982421875,0.5451186299324036,194.97413635253906,,5.66695499420166,287.09716796875
2017-08-17 23:00:00+00:00,4.397405624389648,3.580775260925293,291.053466796875,0.5982517600059509,199.6245880126953,,6.653897285461426,287.14208984375
