timestamp,10 metre V wind component,Mean wave direction,Mean wave period,2 metre dewpoint temperature,2 metre temperature,Significant height of combined wind waves and swell,10 metre U wind component,Total precipitation
2017-05-12 23:00:00+00:00,7.725648880004883,102.85340881347656,5.130312919616699,283.047607421875,285.547119140625,0.9369350671768188,0.990361750125885,
2017-05-13 00:00:00+00:00,7.585910797119141,111.30213928222656,5.004850387573242,282.8974609375,285.26171875,0.9451910257339478,2.4566307067871094,
2017-05-13 01:00:00+00:00,6.8786725997924805,119.25411987304688,5.189358711242676,282.614990234375,284.87646484375,1.0462570190429688,2.2516136169433594,
2017-05-13 02:00:00+00:00,6.844400405883789,119.36381530761719,5.231473922729492,282.34033203125,284.50146484375,1.0164985656738281,2.2138423919677734,
2017-05-13 03:00:00+00:00,7.109484672546387,121.99578857421875,5.224591255187988,282.18701171875,284.201416015625,0.9986894726753235,2.541214942932129,
2017-05-13 04:00:00+00:00,6.896206855773926,127.27694702148438,5.188014984130859,282.109130859375,283.9697265625,0.9892116189002991,2.596135139465332,
2017-05-13 05:00:00+00:00,6.641753196716309,128.02040100097656,5.20064640045166,282.072998046875,283.7939453125,0.9682325720787048,2.5056467056274414,
2017-05-13 06:00:00+00:00,6.5483808517456055,123.17198181152344,5.247159957885742,282.063720703125,283.684326171875,0.9356340169906616,2.3027868270874023,0.00017818014021031559
2017-05-13 07:00:00+00:00,6.493400573730469,118.47987365722656,5.242443084716797,282.0791015625,283.733154296875,0.8976960182189941,2.0549087524414062,
2017-05-13 08:00:00+00:00,6.1643171310424805,112.32809448242188,5.261172294616699,282.10009765625,283.9609375,0.8632160425186157,1.73052978515625,
2017-05-13 09:00:00+00:00,5.864537239074707,105.52102661132812,5.283780097961426,282.061279296875,284.32421875,0.8280506730079651,1.0938549041748047,
2017-05-13 10:00:00+00:00,5.906242370605469,104.78660583496094,5.252035140991211,283.00732421875,284.530517578125,0.8011506795883179,0.7438063025474548,
2017-05-13 11:00:00+00:00,5.784265518188477,107.2337646484375,5.172388076782227,283.10693359375,284.802978515625,0.7852078676223755,0.5157163143157959,
2017-05-13 12:00:00+00:00,5.237400054931641,107.96263122558594,5.123147010803223,283.3623046875,284.979736328125,0.7670650482177734,0.6356645822525024,
2017-05-13 13:00:00+00:00,4.7066545486450195,110.34709167480469,5.04703426361084,283.4521484375,285.12646484375,0.7559564113616943,1.8743047714233398,
2017-05-13 14:00:00+00:00,3.902298927307129,110.22465515136719,5.034163475036621,283.24365234375,285.24658203125,0.7312089800834656,2.883401870727539,
2017-05-13 15:00:00+00:00,3.213789939880371,107.25416564941406,5.073207855224609,283.003173828125,285.28564453125,0.6958732008934021,3.049748420715332,
2017-05-13 16:00:00+00:00,3.335068702697754,103.69560241699219,5.116361618041992,282.748046875,285.294677734375,0.661876916885376,2.575676918029785,
2017-05-13 17:00:00+00:00,3.540130615234375,100.71224975585938,5.145961761474609,282.511962890625,285.394775390625,0.6323700547218323,2.0078468322753906,
2017-05-13 18:00:00+00:00,4.0352888107299805,98.09805297851562,5.171511650085449,282.29931640625,285.443115234375,0.6058262586593628,1.2872257232666016,8.590582183387596e-07
2017-05-13 19:00:00+00:00,4.463678359985352,96.33596801757812,5.184456825256348,282.128662109375,285.47900390625,0.5825667381286621,0.7772478461265564,
2017-05-13 20:00:00+00:00,4.81852912902832,96.21894836425781,5.164685249328613,282.01171875,285.460205078125,0.5644687414169312,0.3813616633415222,
2017-05-13 21:00:00+00:00,5.319862365722656,99.6373291015625,5.052940368652344,281.9091796875,285.41650390625,0.5567523241043091,0.44193148612976074,
2017-05-13 22:00:00+00:00,6.032038688659668,107.895263671875,4.881224632263184,281.61474609375,285.19775390625,0.5587552785873413,0.1884063482284546,
2017-05-13 23:00:00+00:00,6.873271942138672,130.02688598632812,4.517545700073242,281.056640625,285.08642578125,0.5943384766578674,1.7518157958984375,
2017-05-14 00:00:00+00:00,7.143754005432129,155.4460906982422,4.233074188232422,280.65087890625,284.846923828125,0.6401146650314331,2.121609687805176,
2017-05-14 01:00:00+00:00,7.128698348999023,165.80694580078125,4.093050956726074,280.62939453125,284.590087890625,0.6737921237945557,1.4571638107299805,
2017-05-14 02:00:00+00:00,7.293465614318848,168.70895385742188,4.009969711303711,280.77587890625,284.479248046875,0.7008846402168274,0.494121789932251,
2017-05-14 03:00:00+00:00,7.893037796020508,169.987548828125,3.931513786315918,281.0068359375,284.517578125,0.7377891540527344,-0.03179263696074486,
2017-05-14 04:00:00+00:00,8.198503494262695,171.0753936767578,3.8842239379882812,281.2763671875,284.647216796875,0.7824668288230896,-0.007929116487503052,
2017-05-14 05:00:00+00:00,8.125261306762695,172.26425170898438,3.865245819091797,281.4755859375,284.72607421875,0.8441677093505859,0.04648410156369209,
2017-05-14 06:00:00+00:00,7.882266044616699,173.8346710205078,3.89996337890625,281.726806640625,284.67919921875,0.8908379673957825,0.0312703512609005,0.00011215110134799033
2017-05-14 07:00:00+00:00,7.785589218139648,175.49444580078125,3.9390296936035156,282.18115234375,284.54541015625,0.8899304270744324,0.6494644284248352,
2017-05-14 08:00:00+00:00,7.255247116088867,177.21832275390625,3.98374080657959,282.66259765625,284.510009765625,0.8685637712478638,1.1404314041137695,
2017-05-14 09:00:00+00:00,6.122969627380371,178.9599151611328,4.029843330383301,282.829345703125,284.563720703125,0.8255607485771179,2.960909843444824,
2017-05-14 10:00:00+00:00,3.4970998764038086,179.18325805664062,4.102348327636719,283.023681640625,284.56005859375,0.7579625248908997,4.920141220092773,
2017-05-14 11:00:00+00:00,2.38531494140625,178.09458923339844,4.179525375366211,282.701904296875,284.708984375,0.6928271055221558,4.937383651733398,
